File_name,Noun_Freq,Verb_Freq,Adj_Freq,Adv_Freq,PERSON_Tags,LOC_Tags,ORG_Tags
in/USEcorpus/a1/0136.a1.txt,1491.5254237288136,1209.0395480225989,553.6723163841808,655.367231638418,0,2,0
in/USEcorpus/a1/1096.a1.txt,1250.0,1363.6363636363635,670.4545454545455,727.2727272727273,0,1,1
in/USEcorpus/a1/4011.a1.txt,1295.4545454545455,1386.3636363636365,613.6363636363636,772.7272727272727,0,0,0
in/USEcorpus/a1/3015.a1.txt,1578.9473684210525,1487.4141876430206,732.2654462242563,572.0823798627002,0,0,0
in/USEcorpus/a1/0159.a1.txt,1088.2708585247883,1378.4764207980654,568.3192261185006,737.6058041112454,0,0,2
in/USEcorpus/a1/1088.a1.txt,1478.0835881753312,1365.9531090723751,662.5891946992865,428.1345565749235,4,0,1
in/USEcorpus/a1/3068.a1.txt,1487.4141876430206,1327.2311212814643,755.1487414187644,640.7322654462242,0,0,0
in/USEcorpus/a1/0124.a1.txt,1631.753031973539,1069.4597574421168,738.6990077177508,595.3693495038589,0,3,8
in/USEcorpus/a1/1022.a1.txt,1409.7968936678615,1577.0609318996414,585.4241338112306,501.7921146953405,0,0,0
in/USEcorpus/a1/2013.a1.txt,1290.983606557377,1127.049180327869,676.2295081967213,891.3934426229508,1,0,0
in/USEcorpus/a1/2070.a1.txt,1141.1992263056093,1257.2533849129593,715.6673114119923,618.9555125725338,0,0,5
in/USEcorpus/a1/0190.a1.txt,1189.5424836601308,1464.0522875816994,588.2352941176471,522.875816993464,1,1,1
in/USEcorpus/a1/1041.a1.txt,1056.2571756601608,1504.0183696900115,516.6475315729048,734.7876004592423,3,1,0
in/USEcorpus/a1/0227.a1.txt,1322.314049586777,1404.9586776859505,684.7697756788666,602.125147579693,1,0,2
in/USEcorpus/a1/5005.a1.txt,1317.157712305026,1473.1369150779897,675.9098786828423,675.9098786828423,0,0,0
in/USEcorpus/a1/2062.a1.txt,1213.4831460674156,1415.7303370786517,483.14606741573033,449.438202247191,1,0,0
in/USEcorpus/a1/0235.a1.txt,1602.136181575434,1108.1441922563417,761.014686248331,467.2897196261682,0,0,0
in/USEcorpus/a1/0182.a1.txt,1603.415559772296,1356.7362428842505,654.6489563567362,626.1859582542695,8,0,3
in/USEcorpus/a1/1006.a1.txt,1220.556745182013,1349.036402569593,770.8779443254817,535.3319057815846,7,0,0
in/USEcorpus/a1/1106.a1.txt,1611.842105263158,1085.5263157894738,603.0701754385965,603.0701754385965,1,0,0
in/USEcorpus/a1/2037.a1.txt,1599.443671766342,1182.1974965229485,1070.9318497913769,598.0528511821975,0,0,0
in/USEcorpus/a1/2054.a1.txt,1582.0543093270367,1074.3801652892562,755.608028335301,767.4144037780402,7,0,0
in/USEcorpus/a1/1018.a1.txt,1598.0024968789014,1260.9238451935082,911.3607990012484,561.7977528089888,7,0,3
in/USEcorpus/a1/1065.a1.txt,1200.0,1248.4848484848485,775.7575757575758,957.5757575757576,0,0,0
in/USEcorpus/a1/0203.a1.txt,1487.6957494407159,1252.7964205816554,626.3982102908277,503.35570469798654,4,0,1
in/USEcorpus/a1/1014.a1.txt,1439.1691394658753,1439.1691394658753,712.166172106825,593.4718100890208,0,0,3
in/USEcorpus/a1/2058.a1.txt,1514.450867052023,1225.4335260115606,554.9132947976879,682.0809248554913,5,0,0
in/USEcorpus/a1/1069.a1.txt,1362.5866050808313,1258.660508083141,762.1247113163972,796.7667436489608,0,1,1
in/USEcorpus/a1/2046.a1.txt,1631.4553990610327,1302.8169014084506,586.8544600938967,551.6431924882629,0,1,7
in/USEcorpus/a1/1077.a1.txt,1551.7241379310344,1243.8423645320197,874.384236453202,800.4926108374384,1,0,0
in/USEcorpus/a1/2067.a1.txt,1192.6605504587158,1376.1467889908258,550.4587155963303,576.6710353866317,0,0,0
in/USEcorpus/a1/0187.a1.txt,1298.7012987012986,1428.5714285714284,753.2467532467532,753.2467532467532,0,0,6
in/USEcorpus/a1/1056.a1.txt,1028.03738317757,1299.0654205607477,644.8598130841121,897.196261682243,4,0,2
in/USEcorpus/a1/2004.a1.txt,1486.4864864864865,1272.5225225225226,844.5945945945946,630.6306306306305,3,0,0
in/USEcorpus/a1/0199.a1.txt,1388.5350318471337,1464.968152866242,522.2929936305733,700.6369426751593,8,0,0
in/USEcorpus/a1/1039.a1.txt,1104.2944785276075,1349.6932515337423,587.2042068361086,666.0823838737949,2,0,1
in/USEcorpus/a1/2075.a1.txt,1264.6121147715198,1137.0882040382571,637.6195536663125,637.6195536663125,2,2,9
in/USEcorpus/a1/0222.a1.txt,1433.3895446880272,1365.935919055649,741.9898819561552,489.03878583473863,0,0,2
in/USEcorpus/a1/1044.a1.txt,1445.5445544554455,1039.6039603960396,851.4851485148515,722.7722772277227,14,3,7
in/USEcorpus/a1/0195.a1.txt,1254.6125461254612,1500.6150061500614,639.6063960639606,578.1057810578106,0,0,0
in/USEcorpus/a1/2008.a1.txt,1504.424778761062,1128.3185840707963,896.0176991150443,674.7787610619469,4,1,1
in/USEcorpus/a1/1027.a1.txt,1433.9152119700748,1458.8528678304237,635.9102244389027,324.18952618453864,4,0,0
in/USEcorpus/a1/1072.a1.txt,1291.2280701754387,1298.2456140350876,624.561403508772,708.7719298245613,4,0,0
in/USEcorpus/a1/0214.a1.txt,1169.4510739856803,1264.9164677804295,584.7255369928401,823.3890214797136,1,0,0
in/USEcorpus/a1/2020.a1.txt,1310.7511045655376,1428.5714285714284,603.8291605301914,692.1944035346097,0,0,0
in/USEcorpus/a1/2051.a1.txt,1428.5714285714284,1022.2804718217562,904.3250327653997,576.6710353866317,4,0,5
in/USEcorpus/a1/0206.a1.txt,1068.211068211068,1299.8712998713,592.0205920205921,579.1505791505791,0,0,2
in/USEcorpus/a1/1060.a1.txt,823.271130625686,1383.0954994511526,515.9165751920966,680.5708013172338,9,0,0
in/USEcorpus/a1/1103.a1.txt,1194.895591647332,1415.3132250580047,649.6519721577725,858.4686774941995,0,0,0
in/USEcorpus/a1/1003.a1.txt,1502.2935779816512,1364.6788990825687,733.9449541284404,493.1192660550459,0,0,0
in/USEcorpus/a1/0218.a1.txt,1404.3583535108958,1452.7845036319611,714.2857142857142,447.94188861985475,0,0,0
in/USEcorpus/a1/2032.a1.txt,1204.6632124352332,1373.0569948186528,595.8549222797927,712.4352331606218,0,0,0
in/USEcorpus/a1/0178.a1.txt,1275.3036437246965,1072.8744939271255,678.1376518218624,860.3238866396761,0,0,1
in/USEcorpus/a1/0105.a1.txt,1251.548946716233,1400.2478314745972,619.5786864931847,644.361833952912,3,0,2
in/USEcorpus/a1/3026.a1.txt,1617.9775280898875,1146.067415730337,741.5730337078652,853.9325842696629,2,0,0
in/USEcorpus/a1/3038.a1.txt,1448.9795918367345,1346.938775510204,836.7346938775511,448.97959183673464,0,0,0
in/USEcorpus/a1/0174.a1.txt,1388.888888888889,1570.048309178744,591.7874396135265,519.3236714975845,3,0,0
in/USEcorpus/a1/3045.a1.txt,1124.7443762781186,1411.042944785276,633.9468302658487,408.997955010225,0,1,0
in/USEcorpus/a1/0109.a1.txt,1295.215869311552,1353.5589264877478,711.7852975495915,676.7794632438739,0,0,0
in/USEcorpus/a1/0121.a1.txt,1386.9346733668342,1366.8341708542714,703.5175879396985,633.1658291457286,0,0,7
in/USEcorpus/a1/0142.a1.txt,1576.8194070080863,1307.277628032345,768.1940700808626,336.92722371967653,0,0,8
in/USEcorpus/a1/4014.a1.txt,1321.4990138067062,1400.3944773175542,355.0295857988166,433.9250493096647,3,0,2
in/USEcorpus/a1/3002.a1.txt,1446.0784313725492,1250.0,1053.921568627451,563.7254901960785,0,0,0
in/USEcorpus/a1/0133.a1.txt,1108.4624553039332,1370.6793802145412,560.1907032181168,822.4076281287247,0,0,0
in/USEcorpus/a1/1081.a1.txt,1303.2581453634084,1353.3834586466164,626.5664160401002,651.6290726817042,1,0,0
in/USEcorpus/a1/0176.a1.txt,1408.140814081408,1243.1243124312432,649.0649064906492,682.0682068206821,0,0,4
in/USEcorpus/a1/4043.a1.txt,1277.8904665314403,1359.0263691683572,669.3711967545639,669.3711967545639,0,0,0
in/USEcorpus/a1/0168.a1.txt,1387.5000000000002,1337.5,587.5,875.0,0,0,0
in/USEcorpus/a1/0115.a1.txt,1377.9527559055118,1154.8556430446195,813.6482939632546,800.5249343832022,0,0,3
in/USEcorpus/a1/0164.a1.txt,1622.9712858926343,1186.0174781523096,699.1260923845194,574.2821473158552,0,0,0
in/USEcorpus/a1/3028.a1.txt,1404.8059149722735,1275.4158964879853,850.2772643253234,591.4972273567467,0,0,5
in/USEcorpus/a1/0119.a1.txt,1272.0403022670027,1385.390428211587,793.4508816120907,730.4785894206549,0,0,0
in/USEcorpus/a1/3036.a1.txt,1467.8899082568807,1490.8256880733945,573.3944954128441,550.4587155963303,0,0,0
in/USEcorpus/a1/0107.a1.txt,1211.699164345404,1448.4679665738163,891.3649025069637,612.8133704735376,0,0,0
in/USEcorpus/a1/0152.a1.txt,1389.496717724289,1258.2056892778992,733.0415754923414,678.3369803063457,0,0,0
in/USEcorpus/a1/3063.a1.txt,1402.0618556701031,1051.5463917525774,618.5567010309279,309.27835051546396,0,0,7
in/USEcorpus/a1/0131.a1.txt,1374.34554973822,1479.0575916230366,785.3403141361257,510.47120418848164,0,0,0
in/USEcorpus/a1/0140.a1.txt,1457.69622833843,1314.9847094801223,795.1070336391438,509.683995922528,6,0,0
in/USEcorpus/a1/3012.a1.txt,1343.612334801762,1409.6916299559473,704.8458149779736,726.8722466960352,0,0,0
in/USEcorpus/a1/0123.a1.txt,1245.2350698856417,1359.5933926302414,597.2045743329097,775.0952986022871,2,0,0
in/USEcorpus/a1/2069.a1.txt,1404.3583535108958,1368.0387409200969,823.2445520581114,520.5811138014528,0,0,0
in/USEcorpus/a1/1058.a1.txt,1264.2487046632125,1461.1398963730571,538.860103626943,715.0259067357513,0,0,1
in/USEcorpus/a1/0189.a1.txt,1185.8076563958916,1297.8524743230628,625.5835667600373,522.875816993464,1,0,2
in/USEcorpus/a1/2014.a1.txt,1344.7432762836186,1198.044009779951,977.9951100244499,745.721271393643,0,0,2
in/USEcorpus/a1/0197.a1.txt,1405.4726368159204,1281.0945273631842,671.6417910447761,572.1393034825871,0,0,0
in/USEcorpus/a1/1037.a1.txt,1203.178206583428,1259.9318955732122,737.7979568671964,737.7979568671964,0,0,0
in/USEcorpus/a1/2065.a1.txt,1190.7983761840326,1380.2435723951287,690.1217861975643,663.0581867388363,0,6,0
in/USEcorpus/a1/1029.a1.txt,1342.042755344418,1330.166270783848,748.2185273159145,439.4299287410926,0,0,0
in/USEcorpus/a1/2018.a1.txt,1349.8312710911136,1664.7919010123735,528.6839145106861,449.94375703037116,0,0,0
in/USEcorpus/a1/0185.a1.txt,1548.9467162329615,1065.6753407682777,743.4944237918216,532.8376703841388,1,0,2
in/USEcorpus/a1/1054.a1.txt,1566.9205658324265,1479.8694232861806,544.069640914037,489.6626768226333,0,0,1
in/USEcorpus/a1/0232.a1.txt,1347.6070528967255,1322.4181360201512,680.1007556675064,780.8564231738036,5,0,2
in/USEcorpus/a1/1001.a1.txt,1658.1632653061224,1224.4897959183672,739.7959183673469,408.1632653061224,0,0,0
in/USEcorpus/a1/2030.a1.txt,1194.2257217847769,1482.9396325459318,485.56430446194224,603.6745406824147,0,0,0
in/USEcorpus/a1/0204.a1.txt,1466.992665036675,1112.4694376528116,611.2469437652811,513.4474327628362,2,0,1
in/USEcorpus/a1/1062.a1.txt,1308.3048919226394,1205.9158134243457,568.8282138794084,557.4516496018202,12,0,6
in/USEcorpus/a1/1013.a1.txt,1087.4704491725768,1193.8534278959812,626.4775413711583,839.2434988179668,5,0,4
in/USEcorpus/a1/2022.a1.txt,1162.7906976744187,1581.3953488372092,697.6744186046511,604.6511627906976,0,0,2
in/USEcorpus/a1/0208.a1.txt,1427.2970561998216,1141.8376449598572,820.6958073148975,642.2836752899196,2,0,2
in/USEcorpus/a1/2041.a1.txt,1220.7792207792209,1272.7272727272725,844.1558441558442,610.3896103896104,2,1,0
in/USEcorpus/a1/1070.a1.txt,1273.8095238095236,1285.7142857142856,797.6190476190476,880.952380952381,0,0,1
in/USEcorpus/a1/0216.a1.txt,1363.6363636363635,1300.5050505050506,694.4444444444445,340.9090909090909,2,0,2
in/USEcorpus/a1/0139.a1.txt,1078.6802030456854,1573.6040609137056,532.994923857868,685.2791878172588,0,0,0
in/USEcorpus/a1/1095.a1.txt,1330.0492610837439,1169.9507389162561,652.7093596059113,677.3399014778325,2,0,2
